number,department,municipality,area,location,address,electoralLoad
14109,13-LEMPIRA,26-VALLADOLID,2-RURAL,ESC. JOSE CECILIO DEL VALLE,001-VALLADOLID,342
14110,13-LEMPIRA,26-VALLADOLID,2-RURAL,ESC. JOSE TRINIDAD CABAÑAS,002-EL CORDONCILLO,219
14111,13-LEMPIRA,26-VALLADOLID,2-RURAL,ESC. FERMIN MEJIA,003-GUALCIXE,239
14112,13-LEMPIRA,26-VALLADOLID,2-RURAL,ESC. ENRIQUE AYALA,004-SAN LORENZO O LA HACIENDA,208
14113,13-LEMPIRA,26-VALLADOLID,2-RURAL,ESC. ENRIQUE AYALA,004-SAN LORENZO O LA HACIENDA,208
14114,13-LEMPIRA,26-VALLADOLID,2-RURAL,ESC. PEDRO NUFIO,005-TIERRA BLANCA,207
14115,13-LEMPIRA,26-VALLADOLID,2-RURAL,ESC. MAXIMO JEREZ,006-LOS PATIOS,153
14116,13-LEMPIRA,26-VALLADOLID,2-RURAL,ESC. JOSEFA LASTIRI DE MORAZAN,007-SANTA BARBARA,197
14117,13-LEMPIRA,26-VALLADOLID,2-RURAL,ESC. JUAN RAMON MOLINA,008-LOS REALES,182
14118,13-LEMPIRA,27-VIRGINIA,2-RURAL,CEB FRANCISCO MORAZAN,001-VIRGINIA,253
14119,13-LEMPIRA,27-VIRGINIA,2-RURAL,CEB FRANCISCO MORAZAN,001-VIRGINIA,253
14120,13-LEMPIRA,27-VIRGINIA,2-RURAL,CEB DIONICIO DE HERRERA,002-AGUA ZARCA,182
14121,13-LEMPIRA,27-VIRGINIA,2-RURAL,CEB DIONICIO DE HERRERA,002-AGUA ZARCA,181
14122,13-LEMPIRA,27-VIRGINIA,2-RURAL,ESC. LA DEMOCRACIA,003-EL RODEO,251
14123,13-LEMPIRA,27-VIRGINIA,2-RURAL,CEB JORGE WASHINGTON,004-GUAQUINCORA,222
14124,13-LEMPIRA,27-VIRGINIA,2-RURAL,ESC. EL ADELANTO,005-LLANO GRANDE,206
14125,13-LEMPIRA,27-VIRGINIA,2-RURAL,ESC. EL ADELANTO,005-LLANO GRANDE,205
14126,13-LEMPIRA,28-SAN MARCOS DE CAIQUIN,2-RURAL,ESC. JOSE TRINIDAD CABAÑAS,001-CAIQUIN,241
14127,13-LEMPIRA,28-SAN MARCOS DE CAIQUIN,2-RURAL,ESC. JOSE TRINIDAD CABAÑAS,001-CAIQUIN,241
14128,13-LEMPIRA,28-SAN MARCOS DE CAIQUIN,2-RURAL,ESC. JOSE TRINIDAD CABAÑAS,001-CAIQUIN,240
14129,13-LEMPIRA,28-SAN MARCOS DE CAIQUIN,2-RURAL,ESC. ALVARO CONTRERAS,002-COALACA,189
14130,13-LEMPIRA,28-SAN MARCOS DE CAIQUIN,2-RURAL,CEB ANTONIO R. VALLEJO,003-ARCAMON,280
14131,13-LEMPIRA,28-SAN MARCOS DE CAIQUIN,2-RURAL,CEB ANTONIO R. VALLEJO,003-ARCAMON,279
14132,13-LEMPIRA,28-SAN MARCOS DE CAIQUIN,2-RURAL,CEB LEMPIRA,004-GUANAJULQUE,267
14133,13-LEMPIRA,28-SAN MARCOS DE CAIQUIN,2-RURAL,CEB LEMPIRA,004-GUANAJULQUE,266
14134,13-LEMPIRA,28-SAN MARCOS DE CAIQUIN,2-RURAL,ESC. JUSTO JOSE HERRERA,005-LAGUNA SECA,307
14135,13-LEMPIRA,28-SAN MARCOS DE CAIQUIN,2-RURAL,ESC. JUSTO JOSE HERRERA,005-LAGUNA SECA,307
14136,13-LEMPIRA,28-SAN MARCOS DE CAIQUIN,2-RURAL,ESC. VICTOR M. ZACAPA,006-AZACUALPA,340
14137,13-LEMPIRA,28-SAN MARCOS DE CAIQUIN,2-RURAL,ESC. VICTOR M. ZACAPA,006-AZACUALPA,339
14138,13-LEMPIRA,28-SAN MARCOS DE CAIQUIN,2-RURAL,ESC. CONSUELO PINEDA,007-LAS MATARAS,193
14139,13-LEMPIRA,28-SAN MARCOS DE CAIQUIN,2-RURAL,ESC. SANTA ANA,008-SUNTULIN,186
14140,14-OCOTEPEQUE,01-OCOTEPEQUE,1-URBANA,CEB. DR. SALVADOR CORLETO,001-COL. LAS AMERICAS,291
14141,14-OCOTEPEQUE,01-OCOTEPEQUE,1-URBANA,CEB. DR. SALVADOR CORLETO,001-COL. LAS AMERICAS,291
14142,14-OCOTEPEQUE,01-OCOTEPEQUE,1-URBANA,CEB. DR. SALVADOR CORLETO,001-COL. LAS AMERICAS,291
14143,14-OCOTEPEQUE,01-OCOTEPEQUE,1-URBANA,CEB. DR. SALVADOR CORLETO,001-COL. LAS AMERICAS,291
14144,14-OCOTEPEQUE,01-OCOTEPEQUE,1-URBANA,CEB. DR. SALVADOR CORLETO,001-COL. LAS AMERICAS,291
14145,14-OCOTEPEQUE,01-OCOTEPEQUE,1-URBANA,CEB. DR. SALVADOR CORLETO,001-COL. LAS AMERICAS,291
14146,14-OCOTEPEQUE,01-OCOTEPEQUE,1-URBANA,CEB. DR. SALVADOR CORLETO,001-COL. LAS AMERICAS,291
14147,14-OCOTEPEQUE,01-OCOTEPEQUE,1-URBANA,CEB. DR. SALVADOR CORLETO,001-COL. LAS AMERICAS,290
14148,14-OCOTEPEQUE,01-OCOTEPEQUE,1-URBANA,CEB. DR. SALVADOR CORLETO,001-COL. LAS AMERICAS,290
14149,14-OCOTEPEQUE,01-OCOTEPEQUE,1-URBANA,CEB. DR. SALVADOR CORLETO,001-COL. LAS AMERICAS,290
14150,14-OCOTEPEQUE,01-OCOTEPEQUE,1-URBANA,CEB. DR. SALVADOR CORLETO,001-COL. LAS AMERICAS,290
14151,14-OCOTEPEQUE,01-OCOTEPEQUE,1-URBANA,CEB. DR. SALVADOR CORLETO,001-COL. LAS AMERICAS,290
14152,14-OCOTEPEQUE,01-OCOTEPEQUE,1-URBANA,CEB. DR. SALVADOR CORLETO,001-COL. LAS AMERICAS,290
14153,14-OCOTEPEQUE,01-OCOTEPEQUE,1-URBANA,INST. JUVENTUD HONDUREÑA,002-BO. LAS FLORES,320
14154,14-OCOTEPEQUE,01-OCOTEPEQUE,1-URBANA,INST. JUVENTUD HONDUREÑA,002-BO. LAS FLORES,320
14155,14-OCOTEPEQUE,01-OCOTEPEQUE,1-URBANA,INST. JUVENTUD HONDUREÑA,002-BO. LAS FLORES,320
14156,14-OCOTEPEQUE,01-OCOTEPEQUE,1-URBANA,INST. JUVENTUD HONDUREÑA,002-BO. LAS FLORES,319
14157,14-OCOTEPEQUE,01-OCOTEPEQUE,1-URBANA,CEB GUIA TECNICA NO.5 BLANCA MARGARITA ERAZO,004-BO. SAN ANDRES,298
14158,14-OCOTEPEQUE,01-OCOTEPEQUE,1-URBANA,CEB GUIA TECNICA NO.5 BLANCA MARGARITA ERAZO,004-BO. SAN ANDRES,298
14159,14-OCOTEPEQUE,01-OCOTEPEQUE,1-URBANA,CEB GUIA TECNICA NO.5 BLANCA MARGARITA ERAZO,004-BO. SAN ANDRES,298
14160,14-OCOTEPEQUE,01-OCOTEPEQUE,1-URBANA,CEB GUIA TECNICA NO.5 BLANCA MARGARITA ERAZO,004-BO. SAN ANDRES,298
14161,14-OCOTEPEQUE,01-OCOTEPEQUE,1-URBANA,CEB GUIA TECNICA NO.5 BLANCA MARGARITA ERAZO,004-BO. SAN ANDRES,298
14162,14-OCOTEPEQUE,01-OCOTEPEQUE,1-URBANA,CEB GUIA TECNICA NO.5 BLANCA MARGARITA ERAZO,004-BO. SAN ANDRES,298
14163,14-OCOTEPEQUE,01-OCOTEPEQUE,1-URBANA,CEB GUIA TECNICA NO.5 BLANCA MARGARITA ERAZO,004-BO. SAN ANDRES,297
14164,14-OCOTEPEQUE,01-OCOTEPEQUE,1-URBANA,CEB GUIA TECNICA NO.5 BLANCA MARGARITA ERAZO,004-BO. SAN ANDRES,297
14165,14-OCOTEPEQUE,01-OCOTEPEQUE,1-URBANA,CEB EL ADELANTO,005-COL. SAN ANTONIO,279
14166,14-OCOTEPEQUE,01-OCOTEPEQUE,1-URBANA,CEB EL ADELANTO,005-COL. SAN ANTONIO,279
14167,14-OCOTEPEQUE,01-OCOTEPEQUE,1-URBANA,CEB EL ADELANTO,005-COL. SAN ANTONIO,279
14168,14-OCOTEPEQUE,01-OCOTEPEQUE,1-URBANA,CEB EL ADELANTO,005-COL. SAN ANTONIO,279
14169,14-OCOTEPEQUE,01-OCOTEPEQUE,1-URBANA,CEB EL ADELANTO,005-COL. SAN ANTONIO,279
14170,14-OCOTEPEQUE,01-OCOTEPEQUE,2-RURAL,CEB. VIRGILIO RODEZNO,002-ANTIGUA OCOTEPEQUE,323
14171,14-OCOTEPEQUE,01-OCOTEPEQUE,2-RURAL,CEB. VIRGILIO RODEZNO,002-ANTIGUA OCOTEPEQUE,322
14172,14-OCOTEPEQUE,01-OCOTEPEQUE,2-RURAL,CEB. VIRGILIO RODEZNO,002-ANTIGUA OCOTEPEQUE,322
14173,14-OCOTEPEQUE,01-OCOTEPEQUE,2-RURAL,CEB. VIRGILIO RODEZNO,002-ANTIGUA OCOTEPEQUE,322
14174,14-OCOTEPEQUE,01-OCOTEPEQUE,2-RURAL,CEB. VIRGILIO RODEZNO,002-ANTIGUA OCOTEPEQUE,322
14175,14-OCOTEPEQUE,01-OCOTEPEQUE,2-RURAL,CEB DR JUAN LINDO,003-EL VOLCAN,319
14176,14-OCOTEPEQUE,01-OCOTEPEQUE,2-RURAL,CEB DR JUAN LINDO,003-EL VOLCAN,319
14177,14-OCOTEPEQUE,01-OCOTEPEQUE,2-RURAL,CEB JOSE TRINIDAD CABAÑAS,004-LA COMUNIDAD,308
14178,14-OCOTEPEQUE,01-OCOTEPEQUE,2-RURAL,CEB MIGUEL PAZ BARAHONA,005-PIE DEL CERRO,244
14179,14-OCOTEPEQUE,01-OCOTEPEQUE,2-RURAL,CEB MIGUEL PAZ BARAHONA,005-PIE DEL CERRO,244
14180,14-OCOTEPEQUE,01-OCOTEPEQUE,2-RURAL,CEB AMILCAR RIVERA CALDERON,006-SAN JOSE DE LA REUNION,211
14181,14-OCOTEPEQUE,01-OCOTEPEQUE,2-RURAL,CEB AMILCAR RIVERA CALDERON,006-SAN JOSE DE LA REUNION,210
14182,14-OCOTEPEQUE,01-OCOTEPEQUE,2-RURAL,CEB. DR. FRANCISCO VALLE MAYORGA,007-SAN RAFAEL,247
14183,14-OCOTEPEQUE,01-OCOTEPEQUE,2-RURAL,CEB. DR. FRANCISCO VALLE MAYORGA,007-SAN RAFAEL,247
14184,14-OCOTEPEQUE,01-OCOTEPEQUE,2-RURAL,CEB. DR. FRANCISCO VALLE MAYORGA,007-SAN RAFAEL,247
14185,14-OCOTEPEQUE,01-OCOTEPEQUE,2-RURAL,CEB DIONICIO DE HERRERA,008-SAN MIGUEL,231
14186,14-OCOTEPEQUE,01-OCOTEPEQUE,2-RURAL,ESC. RAMON CARIAS DONAIRE,009-LAS LAJITAS,151
14187,14-OCOTEPEQUE,01-OCOTEPEQUE,2-RURAL,CEB. JOSÉ CECILIO DEL VALLE,010-SANTA RITA,269
14188,14-OCOTEPEQUE,01-OCOTEPEQUE,2-RURAL,CEB LUIS BOGRAN,011-SANTA LUCIA O LOS ESTANQUILLOS,149
14189,14-OCOTEPEQUE,01-OCOTEPEQUE,2-RURAL,CEB MIGUEL ANGEL CHINCHILLA,012-LA VEGA DE AZACUALPA,302
14190,14-OCOTEPEQUE,01-OCOTEPEQUE,2-RURAL,ESC. MONTE DE LOS OLIVOS,013-PIE DE LA CUESTA,288
14191,14-OCOTEPEQUE,02-BELEN GUALCHO,2-RURAL,ESC. POLICARPO BONILLA,001-BELEN GUALCHO,309
14192,14-OCOTEPEQUE,02-BELEN GUALCHO,2-RURAL,ESC. POLICARPO BONILLA,001-BELEN GUALCHO,309
14193,14-OCOTEPEQUE,02-BELEN GUALCHO,2-RURAL,ESC. POLICARPO BONILLA,001-BELEN GUALCHO,309
14194,14-OCOTEPEQUE,02-BELEN GUALCHO,2-RURAL,ESC. POLICARPO BONILLA,001-BELEN GUALCHO,309
14195,14-OCOTEPEQUE,02-BELEN GUALCHO,2-RURAL,ESC. POLICARPO BONILLA,001-BELEN GUALCHO,309
14196,14-OCOTEPEQUE,02-BELEN GUALCHO,2-RURAL,CEB JOSE ARTURO DUARTE,002-EL CALVARIO,344
14197,14-OCOTEPEQUE,02-BELEN GUALCHO,2-RURAL,CEB JOSE ARTURO DUARTE,002-EL CALVARIO,343
14198,14-OCOTEPEQUE,02-BELEN GUALCHO,2-RURAL,CEB JOSE ARTURO DUARTE,002-EL CALVARIO,343
14199,14-OCOTEPEQUE,02-BELEN GUALCHO,2-RURAL,CEB FRANCISCO MORAZAN,003-EL MAGUEYAL,262
14200,14-OCOTEPEQUE,02-BELEN GUALCHO,2-RURAL,CEB FRANCISCO MORAZAN,003-EL MAGUEYAL,261
14201,14-OCOTEPEQUE,02-BELEN GUALCHO,2-RURAL,CEB MANUEL BONILLA,004-EL PARAISO,316
14202,14-OCOTEPEQUE,02-BELEN GUALCHO,2-RURAL,CEB MANUEL BONILLA,004-EL PARAISO,316
14203,14-OCOTEPEQUE,02-BELEN GUALCHO,2-RURAL,CEB MANUEL BONILLA,004-EL PARAISO,315
14204,14-OCOTEPEQUE,02-BELEN GUALCHO,2-RURAL,CEB FRANCISCO MORAZAN,005-LA GOCIA,309
14205,14-OCOTEPEQUE,02-BELEN GUALCHO,2-RURAL,CEB FRANCISCO MORAZAN,005-LA GOCIA,309
14206,14-OCOTEPEQUE,02-BELEN GUALCHO,2-RURAL,CEB PEDRO NUFIO,006-LA MOAGA,304
14207,14-OCOTEPEQUE,02-BELEN GUALCHO,2-RURAL,CEB PEDRO NUFIO,006-LA MOAGA,304
14208,14-OCOTEPEQUE,02-BELEN GUALCHO,2-RURAL,CEB PEDRO NUFIO,006-LA MOAGA,304
14209,14-OCOTEPEQUE,02-BELEN GUALCHO,2-RURAL,CEB JOSE CECILIO DEL VALLE,007-YARUCHEL,328
14210,14-OCOTEPEQUE,02-BELEN GUALCHO,2-RURAL,CEB JOSE CECILIO DEL VALLE,007-YARUCHEL,327
14211,14-OCOTEPEQUE,02-BELEN GUALCHO,2-RURAL,CEB JOSE CECILIO DEL VALLE,007-YARUCHEL,327
14212,14-OCOTEPEQUE,02-BELEN GUALCHO,2-RURAL,ESC. JOSE MANUEL GALVEZ,008-PIEDRA LARGA,264
14213,14-OCOTEPEQUE,02-BELEN GUALCHO,2-RURAL,ESC. MATUTE CANIZALEZ,009-LA TEJERA,329
14214,14-OCOTEPEQUE,02-BELEN GUALCHO,2-RURAL,ESC. MATUTE CANIZALEZ,009-LA TEJERA,329
14215,14-OCOTEPEQUE,02-BELEN GUALCHO,2-RURAL,ESC. MATUTE CANIZALEZ,009-LA TEJERA,329
14216,14-OCOTEPEQUE,02-BELEN GUALCHO,2-RURAL,CEB LEMPIRA,011-JUALACA,264
14217,14-OCOTEPEQUE,02-BELEN GUALCHO,2-RURAL,CEB LEMPIRA,011-JUALACA,263
14218,14-OCOTEPEQUE,02-BELEN GUALCHO,2-RURAL,CEB LAURO CARRANZA POLANCO,012-SUYANDE,351
14219,14-OCOTEPEQUE,02-BELEN GUALCHO,2-RURAL,CEB LAURO CARRANZA POLANCO,012-SUYANDE,351
14220,14-OCOTEPEQUE,02-BELEN GUALCHO,2-RURAL,ESC. RAFAEL HELIODORO VALLE,013-EL CIPRES,306
14221,14-OCOTEPEQUE,02-BELEN GUALCHO,2-RURAL,ESC. MIGUEL A. CRUZ,014-PALOS BLANCOS,352
14222,14-OCOTEPEQUE,03-CONCEPCION,2-RURAL,CEB EUSEBIO QUEZADA,001-CONCEPCION,298
14223,14-OCOTEPEQUE,03-CONCEPCION,2-RURAL,CEB EUSEBIO QUEZADA,001-CONCEPCION,298
14224,14-OCOTEPEQUE,03-CONCEPCION,2-RURAL,CEB EUSEBIO QUEZADA,001-CONCEPCION,298
14225,14-OCOTEPEQUE,03-CONCEPCION,2-RURAL,CEB EUSEBIO QUEZADA,001-CONCEPCION,298
14226,14-OCOTEPEQUE,03-CONCEPCION,2-RURAL,CEB. JOSÉ TRINIDAD REYES,002-SAN JOSE,242
14227,14-OCOTEPEQUE,03-CONCEPCION,2-RURAL,CEB. JOSÉ TRINIDAD REYES,002-SAN JOSE,241
14228,14-OCOTEPEQUE,03-CONCEPCION,2-RURAL,CEB. JOSÉ TRINIDAD REYES,002-SAN JOSE,241
14229,14-OCOTEPEQUE,03-CONCEPCION,2-RURAL,CEB ALVARO COTRERAS,003-SANTA ANITA,334
14230,14-OCOTEPEQUE,03-CONCEPCION,2-RURAL,CEB ALVARO COTRERAS,003-SANTA ANITA,333
14231,14-OCOTEPEQUE,03-CONCEPCION,2-RURAL,CEB ALVARO COTRERAS,003-SANTA ANITA,333
14232,14-OCOTEPEQUE,03-CONCEPCION,2-RURAL,CEB. REPÚBLICA DE ESPAÑA,005-EL GUAYABITO,192
14233,14-OCOTEPEQUE,03-CONCEPCION,2-RURAL,CEB. REPÚBLICA DE ESPAÑA,005-EL GUAYABITO,192
14234,14-OCOTEPEQUE,03-CONCEPCION,2-RURAL,CEB. FRANCISCO MORAZAN,006-VADO ANCHO,224
14235,14-OCOTEPEQUE,04-DOLORES MERENDON,2-RURAL,CEB FRANCISCO MORAZÁN,001-DOLORES MERENDON,287
14236,14-OCOTEPEQUE,04-DOLORES MERENDON,2-RURAL,CEB FRANCISCO MORAZÁN,001-DOLORES MERENDON,287
14237,14-OCOTEPEQUE,04-DOLORES MERENDON,2-RURAL,CEB FRANCISCO MORAZÁN,001-DOLORES MERENDON,287
14238,14-OCOTEPEQUE,04-DOLORES MERENDON,2-RURAL,CEB FRANCISCO MORAZÁN,001-DOLORES MERENDON,287
14239,14-OCOTEPEQUE,04-DOLORES MERENDON,2-RURAL,CEB FRANCISCO MORAZÁN,001-DOLORES MERENDON,286
14240,14-OCOTEPEQUE,04-DOLORES MERENDON,2-RURAL,CEB FRANCISCO MORAZÁN,001-DOLORES MERENDON,286
14241,14-OCOTEPEQUE,04-DOLORES MERENDON,2-RURAL,CEB 3 DE OCTUBRE,002-SAN JERONIMO,324
14242,14-OCOTEPEQUE,04-DOLORES MERENDON,2-RURAL,CEB 3 DE OCTUBRE,002-SAN JERONIMO,324
14243,14-OCOTEPEQUE,04-DOLORES MERENDON,2-RURAL,CEB 3 DE OCTUBRE,002-SAN JERONIMO,323
14244,14-OCOTEPEQUE,05-FRATERNIDAD,2-RURAL,CEB LEMPIRA,001-FRATERNIDAD,307
14245,14-OCOTEPEQUE,05-FRATERNIDAD,2-RURAL,CEB LEMPIRA,001-FRATERNIDAD,307
14246,14-OCOTEPEQUE,05-FRATERNIDAD,2-RURAL,CEB LEMPIRA,001-FRATERNIDAD,306
14247,14-OCOTEPEQUE,05-FRATERNIDAD,2-RURAL,CEB LEMPIRA,001-FRATERNIDAD,306
14248,14-OCOTEPEQUE,05-FRATERNIDAD,2-RURAL,CEB LEMPIRA,001-FRATERNIDAD,306
14249,14-OCOTEPEQUE,05-FRATERNIDAD,2-RURAL,CEB JOSÉ REYNERIO MOREIRA,003-SAN FRANCISCO,304
14250,14-OCOTEPEQUE,05-FRATERNIDAD,2-RURAL,CEB JOSÉ REYNERIO MOREIRA,003-SAN FRANCISCO,304
14251,14-OCOTEPEQUE,05-FRATERNIDAD,2-RURAL,CEB REPÚBLICA DE GUATEMALA,004-LOS VADOS,273
14252,14-OCOTEPEQUE,05-FRATERNIDAD,2-RURAL,CEB REPÚBLICA DE GUATEMALA,004-LOS VADOS,273
14253,14-OCOTEPEQUE,05-FRATERNIDAD,2-RURAL,CEB PRESENTACIÓN CENTENO,005-LAS CRUCES,355
14254,14-OCOTEPEQUE,05-FRATERNIDAD,2-RURAL,CEB PRESENTACIÓN CENTENO,005-LAS CRUCES,354
14255,14-OCOTEPEQUE,06-LA ENCARNACION,2-RURAL,ESC. JOSE TRINIDAD REYES,001-LA ENCARNACION,277
14256,14-OCOTEPEQUE,06-LA ENCARNACION,2-RURAL,ESC. JOSE TRINIDAD REYES,001-LA ENCARNACION,277
14257,14-OCOTEPEQUE,06-LA ENCARNACION,2-RURAL,ESC. JOSE TRINIDAD REYES,001-LA ENCARNACION,277
14258,14-OCOTEPEQUE,06-LA ENCARNACION,2-RURAL,ESC. JOSE TRINIDAD REYES,001-LA ENCARNACION,277
14259,14-OCOTEPEQUE,06-LA ENCARNACION,2-RURAL,CEB FRANCISCO MORAZÁN,002-EL NARANJO,360
14260,14-OCOTEPEQUE,06-LA ENCARNACION,2-RURAL,CEB PRESENTACIÓN CENTENO,003-SESESMILES,303
14261,14-OCOTEPEQUE,06-LA ENCARNACION,2-RURAL,CEB PRESENTACIÓN CENTENO,003-SESESMILES,302
14262,14-OCOTEPEQUE,06-LA ENCARNACION,2-RURAL,ESC. HUMBERTO R. HERNANDEZ,004-LAS FLORES,185
14263,14-OCOTEPEQUE,06-LA ENCARNACION,2-RURAL,ESC. PABLO PORTILLO,005-SAN JOSE DE SESESMILES,246
14264,14-OCOTEPEQUE,06-LA ENCARNACION,2-RURAL,CENTRO COMUNAL SAN ANTONIO DE LIMONCITO,006-SAN ANTONIO DE LIMONCITO,132
14265,14-OCOTEPEQUE,06-LA ENCARNACION,2-RURAL,CEB. SILVIA PETRONA PORTILLO,007-LAS DELICIAS,110
14266,14-OCOTEPEQUE,06-LA ENCARNACION,2-RURAL,CEB. PROF. EUSEBIO VENTURA QUEZADA,008-BO. SANTA CATALINA,316
14267,14-OCOTEPEQUE,06-LA ENCARNACION,2-RURAL,CEB. PROF. EUSEBIO VENTURA QUEZADA,008-BO. SANTA CATALINA,316
14268,14-OCOTEPEQUE,07-LA LABOR,2-RURAL,CEB EL ADELANTO,001-LA LABOR,288
14269,14-OCOTEPEQUE,07-LA LABOR,2-RURAL,CEB EL ADELANTO,001-LA LABOR,288
14270,14-OCOTEPEQUE,07-LA LABOR,2-RURAL,CEB EL ADELANTO,001-LA LABOR,287
14271,14-OCOTEPEQUE,07-LA LABOR,2-RURAL,CEB EL ADELANTO,001-LA LABOR,287
14272,14-OCOTEPEQUE,07-LA LABOR,2-RURAL,CEB EL ADELANTO,001-LA LABOR,287
14273,14-OCOTEPEQUE,07-LA LABOR,2-RURAL,CEB EL ADELANTO,001-LA LABOR,287
14274,14-OCOTEPEQUE,07-LA LABOR,2-RURAL,CEB DIONISIO DE HERRERA,002-SANTA LUCIA,310
14275,14-OCOTEPEQUE,07-LA LABOR,2-RURAL,CEB DIONISIO DE HERRERA,002-SANTA LUCIA,310
14276,14-OCOTEPEQUE,07-LA LABOR,2-RURAL,CEB DIONISIO DE HERRERA,002-SANTA LUCIA,310
14277,14-OCOTEPEQUE,07-LA LABOR,2-RURAL,CEB DIONISIO DE HERRERA,002-SANTA LUCIA,310
14278,14-OCOTEPEQUE,07-LA LABOR,2-RURAL,CEB MIGUEL PAZ BARAHONA,003-EL ROSARIO,307
14279,14-OCOTEPEQUE,07-LA LABOR,2-RURAL,CEB MIGUEL PAZ BARAHONA,003-EL ROSARIO,307
14280,14-OCOTEPEQUE,07-LA LABOR,2-RURAL,CEB PRUDENCIO ARITA,004-LLANO LARGO,321
14281,14-OCOTEPEQUE,07-LA LABOR,2-RURAL,CEB PRUDENCIO ARITA,004-LLANO LARGO,321
14282,14-OCOTEPEQUE,07-LA LABOR,2-RURAL,CEB PRUDENCIO ARITA,004-LLANO LARGO,320
14283,14-OCOTEPEQUE,07-LA LABOR,2-RURAL,ESC. JOSE TRINIDAD REYES,005-MONTEPEQUE,175
14284,14-OCOTEPEQUE,07-LA LABOR,2-RURAL,CEB JOSÉ TRINIDAD REYES,006-PASHAPA,258
14285,14-OCOTEPEQUE,07-LA LABOR,2-RURAL,CEB JOSÉ TRINIDAD REYES,006-PASHAPA,257
14286,14-OCOTEPEQUE,07-LA LABOR,2-RURAL,ESC. HERLINDO CARDONA,007-LA GRANADILLA,160
14287,14-OCOTEPEQUE,07-LA LABOR,2-RURAL,CEB DR. LUIS LANDA,008-LOS RANCHOS DE SAN JUAN,216
14288,14-OCOTEPEQUE,07-LA LABOR,2-RURAL,CEB DR. LUIS LANDA,008-LOS RANCHOS DE SAN JUAN,216
14289,14-OCOTEPEQUE,07-LA LABOR,2-RURAL,ESC. JUAN MIGUEL MEJIA,009-SANTA EFIGENIA,240
14290,14-OCOTEPEQUE,07-LA LABOR,2-RURAL,CEB JOSÉ ANTONIO ARROYOS,010-EL AZUFRADO,323
14291,14-OCOTEPEQUE,08-LUCERNA,2-RURAL,CEB ELEUTERIO BANEGAS,001-LUCERNA,315
14292,14-OCOTEPEQUE,08-LUCERNA,2-RURAL,CEB ELEUTERIO BANEGAS,001-LUCERNA,315
14293,14-OCOTEPEQUE,08-LUCERNA,2-RURAL,CEB ELEUTERIO BANEGAS,001-LUCERNA,315
14294,14-OCOTEPEQUE,08-LUCERNA,2-RURAL,CEB ELEUTERIO BANEGAS,001-LUCERNA,314
14295,14-OCOTEPEQUE,08-LUCERNA,2-RURAL,CEB ELEUTERIO BANEGAS,001-LUCERNA,314
14296,14-OCOTEPEQUE,08-LUCERNA,2-RURAL,CEB MANUEL ANTONIO MEJIA,002-JUNTA DE LOS CAMINOS,312
14297,14-OCOTEPEQUE,08-LUCERNA,2-RURAL,CEB MANUEL ANTONIO MEJIA,002-JUNTA DE LOS CAMINOS,312
14298,14-OCOTEPEQUE,08-LUCERNA,2-RURAL,CEB MANUEL ANTONIO MEJIA,002-JUNTA DE LOS CAMINOS,311
14299,14-OCOTEPEQUE,08-LUCERNA,2-RURAL,ESC. CARLOS PORTILLO,003-RIO HONDO,334
14300,14-OCOTEPEQUE,08-LUCERNA,2-RURAL,ESC. ESTEBAN GUARDIOLA,004-SANTA ROSITA,198
14301,14-OCOTEPEQUE,08-LUCERNA,2-RURAL,ESC. ESTEBAN GUARDIOLA,004-SANTA ROSITA,198
14302,14-OCOTEPEQUE,08-LUCERNA,2-RURAL,CEB. MONICO ROBLES,005-LA CONCORDIA,222
14303,14-OCOTEPEQUE,08-LUCERNA,2-RURAL,CEB. JORGE HUMBERTO ARITA,006-LA PEÑA,122
14304,14-OCOTEPEQUE,08-LUCERNA,2-RURAL,ESC. REPUBLICA DE HONDURAS,007-EL HIGON,118
14305,14-OCOTEPEQUE,09-MERCEDES,2-RURAL,CEB JOSE CECILIO DEL VALLE,001-MERCEDES,349
14306,14-OCOTEPEQUE,09-MERCEDES,2-RURAL,CEB JOSE CECILIO DEL VALLE,001-MERCEDES,348
14307,14-OCOTEPEQUE,09-MERCEDES,2-RURAL,CEB JOSE CECILIO DEL VALLE,001-MERCEDES,348
14308,14-OCOTEPEQUE,09-MERCEDES,2-RURAL,CEB JOSE TRINIDAD CABAÑAS,002-LAS VEGAS DEL RIO CHIQUITO,224
14309,14-OCOTEPEQUE,09-MERCEDES,2-RURAL,CEB JOSE CECILIO DEL VALLE,003-PLAN DEL ROSARIO,287
14310,14-OCOTEPEQUE,09-MERCEDES,2-RURAL,CEB JOSE CECILIO DEL VALLE,003-PLAN DEL ROSARIO,286
14311,14-OCOTEPEQUE,09-MERCEDES,2-RURAL,CEB JULIAN LÓPEZ,004-SAN JOSE DE JOCOTAN,244
14312,14-OCOTEPEQUE,09-MERCEDES,2-RURAL,CEB JULIAN LÓPEZ,004-SAN JOSE DE JOCOTAN,244
14313,14-OCOTEPEQUE,09-MERCEDES,2-RURAL,CEB CLAUDIO BARRERA,005-CONCEPCION,253
14314,14-OCOTEPEQUE,09-MERCEDES,2-RURAL,CEB MINERVA,006-EL LIMONCITO,289
14315,14-OCOTEPEQUE,09-MERCEDES,2-RURAL,CEB ALFONSO GUILLEN ZELAYA,007-SAN ANTONIO,238
